epoch,loss,time
170,0.002634,3.011000
171,0.002618,3.027000
172,0.002602,3.059000
173,0.002585,3.075000
174,0.002570,3.093000
175,0.002554,3.107000
176,0.002538,3.123000
177,0.002523,3.139000
178,0.002508,3.155000
179,0.002493,3.171000
180,0.002478,3.187000
181,0.002463,3.203000
182,0.002449,3.235000
183,0.002434,3.253000
184,0.002420,3.270000
185,0.002406,3.282000
186,0.002392,3.300000
187,0.002379,3.314000
188,0.002365,3.330000
189,0.002352,3.352000
190,0.002339,3.377000
191,0.002326,3.393000
192,0.002313,3.409000
193,0.002300,3.425000
194,0.002287,3.441000
195,0.002275,3.457000
196,0.002262,3.473000
197,0.002250,3.489000
198,0.002238,3.505000
199,0.002226,3.521000
200,0.002214,3.553000
201,0.002202,3.569000
202,0.002191,3.585000
203,0.002179,3.601000
204,0.002168,3.617000
205,0.002156,3.633000
206,0.002145,3.662000
207,0.002134,3.679000
208,0.002123,3.695000
209,0.002112,3.711000
210,0.002102,3.731000
211,0.002091,3.748000
212,0.002081,3.765000
213,0.002070,3.784000
214,0.002060,3.800000
215,0.002050,3.805000
216,0.002040,3.837000
217,0.002030,3.854000
218,0.002020,3.868000
219,0.002010,3.884000
220,0.002000,3.900000
221,0.001990,3.926000
222,0.001981,3.943000
223,0.001971,3.947000
224,0.001962,3.979000
225,0.001953,3.997000
226,0.001944,4.014000
227,0.001935,4.026000
228,0.001926,4.042000
229,0.001917,4.065000
230,0.001908,4.074000
231,0.001899,4.089000
232,0.001890,4.119000
233,0.001882,4.137000
234,0.001873,4.153000
235,0.001865,4.171000
236,0.001856,4.188000
237,0.001848,4.199000
238,0.001840,4.219000
239,0.001832,4.231000
240,0.001823,4.249000
241,0.001815,4.279000
242,0.001807,4.297000
243,0.001800,4.311000
244,0.001792,4.327000
245,0.001784,4.342000
246,0.001776,4.366000
247,0.001769,4.385000
248,0.001761,4.390000
249,0.001754,4.406000
250,0.001746,4.438000
251,0.001739,4.454000
252,0.001731,4.473000
253,0.001724,4.486000
254,0.001717,4.502000
255,0.001710,4.518000
256,0.001703,4.539000
257,0.001696,4.549000
258,0.001689,4.565000
259,0.001682,4.597000
260,0.001675,4.613000
261,0.001668,4.629000
262,0.001662,4.645000
263,0.001655,4.660000
264,0.001648,4.680000
265,0.001642,4.702000
266,0.001635,4.708000
267,0.001629,4.724000
268,0.001622,4.755000
269,0.001616,4.771000
270,0.001609,4.787000
271,0.001603,4.803000
272,0.001597,4.819000
273,0.001591,4.835000
274,0.001585,4.851000
275,0.001579,4.866000
276,0.001572,4.882000
277,0.001566,4.914000
278,0.001561,4.930000
279,0.001555,4.946000
280,0.001549,4.962000
281,0.001543,4.978000
282,0.001537,4.994000
283,0.001531,5.010000
284,0.001526,5.025000
285,0.001520,5.042000
286,0.001514,5.071000
287,0.001509,5.089000
288,0.001503,5.105000
289,0.001498,5.124000
290,0.001492,5.137000
291,0.001487,5.153000
292,0.001482,5.169000
293,0.001476,5.195000
294,0.001471,5.212000
295,0.001466,5.229000
296,0.001460,5.247000
297,0.001455,5.264000
298,0.001450,5.282000
299,0.001445,5.300000
300,0.001440,5.310000
301,0.001435,5.326000
302,0.001430,5.341000
303,0.001425,5.373000
304,0.001420,5.389000
305,0.001415,5.405000
306,0.001410,5.424000
307,0.001405,5.437000
308,0.001401,5.453000
309,0.001396,5.472000
310,0.001391,5.485000
311,0.001386,5.501000
312,0.001382,5.533000
313,0.001377,5.549000
314,0.001372,5.565000
315,0.001368,5.581000
316,0.001363,5.597000
317,0.001359,5.613000
318,0.001354,5.629000
319,0.001350,5.660000
320,0.001345,5.676000
321,0.001341,5.692000
322,0.001336,5.708000
323,0.001332,5.724000
324,0.001328,5.739000
325,0.001323,5.755000
326,0.001319,5.771000
327,0.001315,5.800000
328,0.001311,5.818000
329,0.001307,5.833000
330,0.001302,5.849000
331,0.001298,5.873000
332,0.001294,5.890000
333,0.001290,5.908000
334,0.001286,5.925000
335,0.001282,5.943000
336,0.001278,5.959000
337,0.001274,5.974000
338,0.001270,5.990000
339,0.001266,6.007000
340,0.001262,6.022000
341,0.001258,6.040000
342,0.001254,6.054000
343,0.001250,6.070000
344,0.001247,6.086000
345,0.001243,6.118000
346,0.001239,6.134000
347,0.001235,6.150000
348,0.001232,6.166000
349,0.001228,6.184000
350,0.001224,6.198000
351,0.001221,6.214000
352,0.001217,6.230000
353,0.001213,6.245000
354,0.001210,6.277000
355,0.001206,6.293000
356,0.001203,6.309000
357,0.001199,6.325000
358,0.001195,6.340000
359,0.001192,6.356000
360,0.001188,6.372000
361,0.001185,6.388000
362,0.001182,6.404000
363,0.001178,6.420000
364,0.001175,6.451000
365,0.001171,6.468000
366,0.001168,6.485000
367,0.001165,6.499000
368,0.001161,6.515000
369,0.001158,6.535000
370,0.001155,6.547000
371,0.001152,6.572000
372,0.001148,6.589000
373,0.001145,6.594000
374,0.001142,6.625000
375,0.001139,6.646000
376,0.001135,6.663000
377,0.001132,6.681000
378,0.001129,6.691000
379,0.001126,6.717000
380,0.001123,6.736000
381,0.001120,6.753000
382,0.001117,6.767000
383,0.001114,6.783000
384,0.001111,6.807000
385,0.001108,6.824000
386,0.001105,6.840000
387,0.001102,6.858000
388,0.001099,6.861000
389,0.001096,6.893000
390,0.001093,6.908000
391,0.001090,6.924000
392,0.001087,6.940000
393,0.001084,6.956000
394,0.001081,6.972000
395,0.001078,6.988000
396,0.001075,7.007000
397,0.001073,7.037000
398,0.001070,7.055000
399,0.001067,7.072000
400,0.001064,7.090000
401,0.001061,7.107000
402,0.001059,7.114000
403,0.001056,7.130000
404,0.001053,7.162000
405,0.001050,7.178000
406,0.001048,7.196000
407,0.001045,7.210000
408,0.001042,7.226000
409,0.001040,7.242000
410,0.001037,7.258000
411,0.001034,7.283000
412,0.001032,7.301000
413,0.001029,7.319000
414,0.001027,7.338000
415,0.001024,7.352000
416,0.001021,7.368000
417,0.001019,7.384000
418,0.001016,7.400000
419,0.001014,7.416000
420,0.001011,7.445000
421,0.001009,7.465000
422,0.001006,7.479000
423,0.001004,7.499000
424,0.001001,7.511000
425,0.000999,7.527000
