epoch,loss,time
116,0.324162,0.016000
117,0.894489,0.016000
118,0.709547,0.016000
119,0.553923,0.016000
120,0.764977,0.016000
121,0.714932,0.016000
122,0.648821,0.016000
123,0.651525,0.016000
124,0.760804,0.016000
125,0.626871,0.016000
126,0.716632,0.016000
127,0.826480,0.016000
128,0.930510,0.016000
129,0.551571,0.016000
130,0.368327,0.016000
131,0.550093,0.016000
132,0.617273,0.016000
133,0.732506,0.016000
134,0.690411,0.016000
135,0.613818,0.016000
136,0.735354,0.016000
137,0.445339,0.016000
138,0.371348,0.016000
139,0.528692,0.016000
140,0.486768,0.016000
141,0.708935,0.016000
142,0.506926,0.016000
143,0.428926,0.016000
144,0.627097,0.016000
145,0.696404,0.016000
146,0.540188,0.016000
147,0.533833,0.016000
148,0.482501,0.016000
149,0.608888,0.016000
150,0.669525,0.016000
151,0.502951,0.016000
152,0.634597,0.016000
153,0.471610,0.016000
154,0.684988,0.016000
155,0.579885,0.016000
156,0.556169,0.016000
157,0.532225,0.016000
158,0.636138,0.016000
159,0.510395,0.016000
160,0.592530,0.016000
161,0.557266,0.016000
162,0.460609,0.016000
163,0.616771,0.016000
164,0.552998,0.016000
165,0.485094,0.016000
166,0.448131,0.016000
167,0.473543,0.016000
168,0.400088,0.016000
169,0.527330,0.016000
170,0.490520,0.016000
171,0.435153,0.016000
172,0.537028,0.016000
173,0.482667,0.016000
174,0.472821,0.016000
175,0.494539,0.016000
176,0.528889,0.016000
177,0.553833,0.016000
178,0.479614,0.016000
179,0.520126,0.016000
180,0.488870,0.016000
181,0.493518,0.016000
182,0.475286,0.016000
183,0.517190,0.016000
184,0.479284,0.016000
185,0.469479,0.016000
186,0.514583,0.016000
187,0.505623,0.016000
188,0.498031,0.016000
189,0.484921,0.016000
190,0.452960,0.016000
191,0.503677,0.016000
192,0.503852,0.016000
193,0.496999,0.016000
194,0.493657,0.016000
195,0.480727,0.016000
196,0.506498,0.016000
197,0.494468,0.016000
198,0.487366,0.016000
199,0.490568,0.016000
200,0.491595,0.016000
201,0.489795,0.016000
202,0.485677,0.016000
203,0.486506,0.016000
204,0.482881,0.016000
205,0.487253,0.016000
206,0.485877,0.031000
207,0.479504,0.031000
208,0.453142,0.031000
209,0.508626,0.031000
210,0.483308,0.031000
211,0.512588,0.031000
212,0.504163,0.031000
213,0.469040,0.031000
214,0.492394,0.031000
215,0.492647,0.031000
216,0.482718,0.031000
217,0.479628,0.031000
218,0.496403,0.031000
219,0.478697,0.031000
220,0.467712,0.031000
221,0.479736,0.031000
222,0.460749,0.031000
223,0.491579,0.031000
224,0.495095,0.031000
225,0.473332,0.031000
226,0.468569,0.031000
227,0.510815,0.031000
228,0.491743,0.031000
229,0.481493,0.031000
230,0.516692,0.031000
231,0.487420,0.031000
232,0.464227,0.031000
233,0.495779,0.031000
234,0.518222,0.031000
235,0.497635,0.031000
236,0.482021,0.031000
237,0.488279,0.031000
238,0.478636,0.031000
239,0.487173,0.031000
240,0.483462,0.031000
241,0.476149,0.031000
242,0.516416,0.031000
243,0.500816,0.031000
244,0.464430,0.031000
245,0.469070,0.031000
246,0.520871,0.031000
247,0.491991,0.031000
248,0.484794,0.031000
249,0.480742,0.031000
250,0.494705,0.031000
251,0.490402,0.031000
252,0.498705,0.031000
253,0.481248,0.031000
254,0.505779,0.031000
255,0.488337,0.031000
256,0.499549,0.031000
257,0.488997,0.031000
258,0.510540,0.031000
259,0.486019,0.031000
260,0.487353,0.031000
261,0.475186,0.031000
262,0.469891,0.031000
263,0.476716,0.031000
264,0.496618,0.031000
265,0.492192,0.031000
266,0.468177,0.031000
267,0.469458,0.031000
268,0.469683,0.031000
269,0.477465,0.031000
270,0.473197,0.031000
271,0.461257,0.031000
272,0.499564,0.031000
273,0.465436,0.031000
274,0.491306,0.031000
275,0.480197,0.031000
276,0.483812,0.031000
277,0.471493,0.031000
278,0.513280,0.031000
279,0.463063,0.031000
280,0.445386,0.031000
281,0.448915,0.031000
282,0.478834,0.031000
283,0.414449,0.031000
284,0.441106,0.031000
285,0.580734,0.031000
286,0.488569,0.031000
287,0.439257,0.031000
288,0.450767,0.031000
289,0.481986,0.031000
290,0.559122,0.031000
291,0.517364,0.031000
292,0.486945,0.031000
293,0.476101,0.031000
294,0.450241,0.031000
295,0.462135,0.031000
296,0.488830,0.031000
297,0.452948,0.031000
298,0.459398,0.031000
299,0.441387,0.031000
300,0.531784,0.031000
301,0.480882,0.031000
302,0.508425,0.031000
303,0.489876,0.031000
304,0.469034,0.031000
305,0.483715,0.031000
306,0.463904,0.031000
307,0.486319,0.031000
308,0.474634,0.031000
309,0.476632,0.031000
310,0.488100,0.031000
311,0.439110,0.031000
312,0.468249,0.031000
313,0.517402,0.031000
314,0.476057,0.031000
315,0.463952,0.031000
316,0.526494,0.031000
317,0.504788,0.031000
318,0.479548,0.031000
319,0.505341,0.031000
320,0.496265,0.031000
321,0.460889,0.031000
322,0.456906,0.031000
323,0.494159,0.031000
324,0.465847,0.031000
325,0.463352,0.031000
326,0.485857,0.031000
327,0.468501,0.031000
328,0.493189,0.031000
329,0.477801,0.031000
330,0.488707,0.031000
331,0.466043,0.031000
332,0.497857,0.031000
333,0.484789,0.031000
334,0.484230,0.031000
335,0.489921,0.031000
336,0.474498,0.031000
337,0.490938,0.031000
338,0.471942,0.031000
339,0.469448,0.031000
340,0.450265,0.031000
341,0.495060,0.047000
342,0.477274,0.047000
343,0.470376,0.047000
344,0.498343,0.047000
345,0.454122,0.047000
346,0.469578,0.047000
347,0.429943,0.047000
348,0.448052,0.047000
349,0.489743,0.047000
350,0.478204,0.047000
351,0.478779,0.047000
352,0.505943,0.047000
353,0.438960,0.047000
354,0.462194,0.047000
355,0.441435,0.047000
356,0.476131,0.047000
357,0.473551,0.047000
358,0.505642,0.047000
359,0.505046,0.047000
360,0.497557,0.047000
361,0.501197,0.047000
362,0.490164,0.047000
363,0.490018,0.047000
364,0.473885,0.047000
365,0.447571,0.047000
366,0.459002,0.047000
367,0.441727,0.047000
368,0.484454,0.047000
369,0.470017,0.047000
370,0.497582,0.047000
371,0.446677,0.047000
372,0.459577,0.047000
373,0.462527,0.047000
374,0.444086,0.047000
375,0.486724,0.047000
376,0.495306,0.047000
377,0.484867,0.047000
378,0.485983,0.047000
379,0.472683,0.047000
380,0.452555,0.047000
381,0.521678,0.047000
382,0.460014,0.047000
383,0.452966,0.047000
384,0.467272,0.047000
385,0.464113,0.047000
386,0.478833,0.047000
387,0.438747,0.047000
388,0.444003,0.047000
389,0.469366,0.047000
390,0.494131,0.047000
391,0.457597,0.047000
392,0.476605,0.047000
393,0.463396,0.047000
394,0.478444,0.047000
395,0.473937,0.047000
396,0.474592,0.047000
397,0.466130,0.047000
398,0.466345,0.047000
399,0.468288,0.047000
400,0.485715,0.047000
401,0.459672,0.047000
402,0.451064,0.047000
403,0.448078,0.047000
404,0.475662,0.047000
405,0.482723,0.047000
406,0.467733,0.047000
407,0.457581,0.047000
408,0.492672,0.047000
409,0.474513,0.047000
410,0.509794,0.047000
411,0.427003,0.047000
412,0.462768,0.047000
413,0.478650,0.047000
414,0.464013,0.047000
415,0.458863,0.047000
416,0.482010,0.057000
417,0.452692,0.057000
418,0.470969,0.057000
419,0.490551,0.057000
420,0.451848,0.057000
421,0.461538,0.057000
422,0.442720,0.057000
423,0.465051,0.057000
424,0.500908,0.057000
425,0.450998,0.057000
426,0.547423,0.057000
427,0.490484,0.057000
428,0.478354,0.057000
429,0.469570,0.057000
430,0.470811,0.057000
431,0.469443,0.057000
432,0.441784,0.057000
433,0.467386,0.057000
434,0.461504,0.057000
435,0.471851,0.059000
436,0.436508,0.059000
437,0.447304,0.059000
438,0.466548,0.059000
439,0.447634,0.059000
440,0.457423,0.059000
441,0.448898,0.059000
442,0.457282,0.059000
443,0.499268,0.059000
444,0.448878,0.059000
445,0.483071,0.059000
446,0.438738,0.059000
447,0.447756,0.059000
448,0.458960,0.059000
449,0.490221,0.059000
450,0.432934,0.059000
451,0.477429,0.059000
452,0.452074,0.061000
453,0.478113,0.061000
454,0.442065,0.061000
455,0.471774,0.061000
456,0.457484,0.061000
457,0.475355,0.061000
458,0.432794,0.061000
459,0.458101,0.061000
460,0.490103,0.061000
461,0.500893,0.061000
462,0.456263,0.061000
463,0.466841,0.061000
464,0.462890,0.061000
465,0.475007,0.061000
466,0.470623,0.061000
467,0.427056,0.061000
468,0.435120,0.061000
469,0.407863,0.061000
470,0.513185,0.063000
471,0.457937,0.063000
472,0.415723,0.063000
473,0.392499,0.063000
474,0.402154,0.063000
475,0.520346,0.063000
476,0.486611,0.063000
477,0.480441,0.063000
478,0.476422,0.063000
479,0.472073,0.063000
480,0.431185,0.063000
481,0.427122,0.063000
482,0.458135,0.063000
483,0.502668,0.063000
484,0.424939,0.063000
485,0.481249,0.063000
486,0.416550,0.063000
487,0.526577,0.063000
488,0.388308,0.063000
489,0.487945,0.063000
490,0.427389,0.063000
491,0.493326,0.063000
492,0.527621,0.063000
493,0.426098,0.063000
494,0.453516,0.063000
495,0.461411,0.063000
496,0.451777,0.063000
497,0.429808,0.063000
498,0.474190,0.063000
499,0.472018,0.063000
500,0.422334,0.063000
