epoch,loss,time
96,0.004939,1.738000
97,0.004883,1.756000
98,0.004828,1.773000
99,0.004774,1.791000
100,0.004721,1.809000
101,0.004670,1.824000
102,0.004620,1.844000
103,0.004570,1.862000
104,0.004522,1.880000
105,0.004474,1.887000
106,0.004428,1.904000
107,0.004383,1.934000
108,0.004338,1.951000
109,0.004294,1.967000
110,0.004251,1.983000
111,0.004209,1.999000
112,0.004168,2.015000
113,0.004128,2.031000
114,0.004088,2.047000
115,0.004049,2.077000
116,0.004011,2.096000
117,0.003973,2.114000
118,0.003937,2.132000
119,0.003900,2.142000
120,0.003865,2.158000
121,0.003830,2.186000
122,0.003796,2.205000
123,0.003762,2.221000
124,0.003729,2.237000
125,0.003696,2.258000
126,0.003664,2.268000
127,0.003633,2.284000
128,0.003602,2.304000
129,0.003571,2.316000
130,0.003541,2.348000
131,0.003512,2.364000
132,0.003483,2.382000
133,0.003455,2.399000
134,0.003427,2.417000
135,0.003399,2.426000
136,0.003372,2.452000
137,0.003345,2.458000
138,0.003319,2.474000
139,0.003293,2.506000
140,0.003267,2.522000
141,0.003242,2.538000
142,0.003217,2.554000
143,0.003193,2.570000
144,0.003169,2.586000
145,0.003145,2.616000
146,0.003122,2.617000
147,0.003099,2.649000
148,0.003076,2.665000
149,0.003054,2.687000
150,0.003032,2.696000
151,0.003010,2.712000
152,0.002988,2.741000
153,0.002967,2.758000
154,0.002946,2.776000
155,0.002926,2.792000
156,0.002905,2.807000
157,0.002885,2.823000
158,0.002866,2.839000
159,0.002846,2.855000
160,0.002827,2.871000
161,0.002808,2.887000
162,0.002789,2.903000
163,0.002771,2.921000
164,0.002753,2.951000
165,0.002735,2.967000
166,0.002717,2.983000
167,0.002699,2.999000
168,0.002682,3.014000
169,0.002665,3.030000
170,0.002648,3.046000
171,0.002631,3.062000
172,0.002615,3.078000
173,0.002599,3.094000
174,0.002582,3.125000
175,0.002567,3.141000
176,0.002551,3.157000
177,0.002535,3.175000
178,0.002520,3.188000
179,0.002505,3.204000
180,0.002490,3.220000
181,0.002475,3.236000
182,0.002460,3.252000
183,0.002446,3.268000
184,0.002432,3.299000
185,0.002418,3.315000
186,0.002404,3.330000
187,0.002390,3.346000
188,0.002376,3.370000
189,0.002363,3.378000
190,0.002349,3.394000
191,0.002336,3.410000
192,0.002323,3.442000
193,0.002310,3.462000
194,0.002297,3.473000
195,0.002285,3.491000
196,0.002272,3.505000
197,0.002260,3.521000
198,0.002248,3.537000
199,0.002236,3.569000
200,0.002224,3.585000
201,0.002212,3.601000
202,0.002200,3.624000
203,0.002188,3.632000
204,0.002177,3.648000
205,0.002165,3.680000
206,0.002154,3.696000
207,0.002143,3.714000
208,0.002132,3.728000
209,0.002121,3.744000
210,0.002110,3.760000
211,0.002100,3.778000
212,0.002089,3.791000
213,0.002079,3.821000
214,0.002068,3.824000
215,0.002058,3.855000
216,0.002048,3.871000
217,0.002038,3.887000
218,0.002028,3.903000
219,0.002018,3.918000
220,0.002008,3.935000
221,0.001998,3.950000
222,0.001989,3.982000
223,0.001979,3.998000
224,0.001970,4.014000
225,0.001960,4.030000
226,0.001951,4.051000
227,0.001942,4.061000
228,0.001933,4.077000
229,0.001924,4.106000
230,0.001915,4.127000
231,0.001906,4.140000
232,0.001897,4.156000
233,0.001889,4.172000
234,0.001880,4.188000
235,0.001871,4.204000
236,0.001863,4.220000
237,0.001855,4.251000
238,0.001846,4.267000
239,0.001838,4.287000
240,0.001830,4.301000
241,0.001822,4.315000
242,0.001814,4.331000
243,0.001806,4.347000
244,0.001798,4.379000
245,0.001790,4.395000
246,0.001782,4.410000
247,0.001775,4.426000
248,0.001767,4.442000
249,0.001760,4.458000
250,0.001752,4.474000
251,0.001745,4.490000
252,0.001737,4.521000
253,0.001730,4.540000
254,0.001723,4.553000
255,0.001716,4.569000
256,0.001709,4.585000
257,0.001701,4.601000
258,0.001694,4.632000
259,0.001687,4.648000
260,0.001681,4.664000
261,0.001674,4.680000
262,0.001667,4.696000
263,0.001660,4.711000
264,0.001654,4.727000
265,0.001647,4.743000
266,0.001640,4.775000
267,0.001634,4.791000
268,0.001627,4.807000
269,0.001621,4.822000
270,0.001615,4.838000
271,0.001608,4.866000
272,0.001602,4.870000
273,0.001596,4.902000
274,0.001590,4.918000
275,0.001583,4.936000
276,0.001577,4.950000
277,0.001571,4.966000
278,0.001565,4.982000
279,0.001559,4.998000
280,0.001553,5.013000
281,0.001548,5.030000
282,0.001542,5.045000
283,0.001536,5.078000
284,0.001530,5.095000
285,0.001525,5.112000
286,0.001519,5.129000
287,0.001513,5.147000
288,0.001508,5.165000
289,0.001502,5.170000
290,0.001497,5.202000
291,0.001491,5.219000
292,0.001486,5.235000
293,0.001481,5.253000
294,0.001475,5.270000
295,0.001470,5.289000
296,0.001465,5.306000
297,0.001459,5.322000
298,0.001454,5.340000
299,0.001449,5.362000
300,0.001444,5.380000
301,0.001439,5.391000
302,0.001434,5.407000
303,0.001429,5.435000
304,0.001424,5.452000
305,0.001419,5.471000
306,0.001414,5.486000
307,0.001409,5.502000
308,0.001404,5.518000
309,0.001400,5.533000
310,0.001395,5.561000
311,0.001390,5.565000
312,0.001385,5.596000
313,0.001381,5.612000
314,0.001376,5.628000
315,0.001371,5.644000
316,0.001367,5.660000
317,0.001362,5.676000
318,0.001358,5.692000
319,0.001353,5.708000
320,0.001349,5.724000
321,0.001344,5.756000
322,0.001340,5.774000
323,0.001336,5.789000
324,0.001331,5.808000
325,0.001327,5.818000
326,0.001323,5.834000
327,0.001318,5.850000
328,0.001314,5.866000
329,0.001310,5.898000
330,0.001306,5.914000
331,0.001302,5.930000
332,0.001297,5.946000
333,0.001293,5.966000
334,0.001289,5.978000
335,0.001285,5.994000
336,0.001281,6.011000
337,0.001277,6.027000
338,0.001273,6.058000
339,0.001269,6.075000
340,0.001265,6.092000
341,0.001261,6.106000
342,0.001257,6.122000
343,0.001254,6.138000
344,0.001250,6.154000
345,0.001246,6.170000
346,0.001242,6.186000
347,0.001238,6.202000
348,0.001235,6.234000
349,0.001231,6.250000
350,0.001227,6.266000
351,0.001223,6.282000
352,0.001220,6.297000
353,0.001216,6.313000
354,0.001213,6.329000
355,0.001209,6.360000
356,0.001205,6.377000
357,0.001202,6.393000
358,0.001198,6.413000
359,0.001195,6.427000
360,0.001191,6.440000
361,0.001188,6.466000
362,0.001184,6.484000
363,0.001181,6.487000
364,0.001178,6.519000
365,0.001174,6.535000
366,0.001171,6.551000
367,0.001167,6.570000
368,0.001164,6.582000
369,0.001161,6.611000
370,0.001157,6.630000
371,0.001154,6.648000
372,0.001151,6.662000
373,0.001148,6.677000
374,0.001144,6.693000
375,0.001141,6.709000
376,0.001138,6.725000
377,0.001135,6.741000
378,0.001132,6.773000
379,0.001129,6.791000
380,0.001125,6.809000
381,0.001122,6.822000
382,0.001119,6.836000
383,0.001116,6.862000
384,0.001113,6.868000
385,0.001110,6.897000
386,0.001107,6.915000
387,0.001104,6.931000
388,0.001101,6.947000
389,0.001098,6.968000
390,0.001095,6.978000
391,0.001092,6.994000
392,0.001089,7.022000
393,0.001086,7.025000
394,0.001083,7.057000
395,0.001081,7.073000
396,0.001078,7.093000
397,0.001075,7.112000
398,0.001072,7.130000
399,0.001069,7.136000
400,0.001066,7.164000
401,0.001064,7.186000
402,0.001061,7.199000
403,0.001058,7.215000
404,0.001055,7.231000
405,0.001053,7.247000
406,0.001050,7.266000
407,0.001047,7.279000
408,0.001044,7.311000
409,0.001042,7.327000
410,0.001039,7.343000
411,0.001036,7.363000
412,0.001034,7.381000
413,0.001031,7.390000
414,0.001029,7.406000
415,0.001026,7.436000
416,0.001023,7.454000
417,0.001021,7.470000
418,0.001018,7.486000
419,0.001016,7.501000
420,0.001013,7.517000
421,0.001011,7.537000
422,0.001008,7.564000
423,0.001006,7.580000
424,0.001003,7.596000
425,0.001001,7.612000
426,0.000998,7.628000
