epoch,loss,time
390,0.797964,0.047000
391,1.394289,0.047000
392,1.193762,0.047000
393,0.598022,0.047000
394,1.196262,0.047000
395,0.797509,0.047000
396,1.195913,0.047000
397,0.995559,0.047000
398,1.188640,0.047000
399,1.395921,0.047000
400,0.798517,0.047000
401,1.392366,0.047000
402,1.398595,0.047000
403,0.395942,0.047000
404,1.393670,0.047000
405,0.399446,0.047000
406,0.599061,0.047000
407,0.994869,0.047000
408,1.395990,0.047000
409,0.596856,0.047000
410,0.993506,0.047000
411,1.195997,0.047000
412,0.798897,0.047000
413,0.804539,0.047000
414,0.796811,0.047000
415,0.794971,0.047000
416,0.994010,0.047000
417,0.793479,0.047000
418,0.793996,0.047000
419,0.598243,0.047000
420,1.195743,0.047000
421,1.397919,0.047000
422,1.194818,0.047000
423,1.391381,0.047000
424,1.195633,0.047000
425,0.596229,0.047000
426,0.990428,0.047000
427,1.385955,0.047000
428,0.994073,0.047000
429,1.191083,0.047000
430,0.598164,0.047000
431,1.194698,0.047000
432,0.994050,0.047000
433,0.799900,0.047000
434,0.797449,0.047000
435,1.196076,0.047000
436,0.798756,0.047000
437,0.597505,0.047000
438,1.193188,0.047000
439,1.184426,0.047000
440,0.995089,0.047000
441,0.799135,0.047000
442,0.798897,0.047000
443,0.786395,0.047000
444,1.384891,0.047000
445,0.994821,0.047000
446,0.989587,0.047000
447,0.804423,0.047000
448,0.991313,0.063000
449,0.792116,0.063000
450,1.383912,0.063000
451,1.358121,0.063000
452,0.399023,0.063000
453,0.598574,0.063000
454,0.794990,0.063000
455,0.997778,0.063000
456,0.794291,0.063000
457,0.397795,0.063000
458,0.797749,0.063000
459,1.194279,0.063000
460,0.997977,0.063000
461,0.998442,0.063000
462,0.798911,0.063000
463,0.997739,0.063000
464,0.798921,0.063000
465,1.386163,0.063000
466,1.397905,0.063000
467,1.197259,0.063000
468,1.196783,0.063000
469,0.976949,0.063000
470,0.797365,0.063000
471,0.998539,0.063000
472,0.769105,0.063000
473,0.995288,0.063000
474,0.797218,0.063000
475,0.794505,0.063000
476,0.598802,0.063000
477,0.794235,0.063000
478,0.998327,0.063000
479,0.998020,0.063000
480,1.191559,0.063000
481,0.997353,0.063000
482,0.797447,0.063000
483,0.799076,0.063000
484,0.985273,0.063000
485,0.995221,0.063000
486,0.995906,0.063000
487,1.592380,0.063000
488,0.597539,0.063000
489,0.993387,0.063000
490,0.588563,0.063000
491,0.996551,0.063000
492,0.598344,0.063000
493,0.599278,0.063000
494,0.998231,0.063000
495,0.387135,0.063000
496,1.394468,0.063000
497,0.602496,0.063000
498,0.998855,0.063000
499,1.197959,0.063000
500,0.993128,0.063000
