epoch,loss,time
232,0.001890,4.108000
233,0.001881,4.124000
234,0.001873,4.156000
235,0.001864,4.172000
236,0.001856,4.188000
237,0.001848,4.204000
238,0.001839,4.220000
239,0.001831,4.247000
240,0.001823,4.251000
241,0.001815,4.267000
242,0.001807,4.299000
243,0.001799,4.315000
244,0.001791,4.337000
245,0.001784,4.347000
246,0.001776,4.363000
247,0.001768,4.379000
248,0.001761,4.395000
249,0.001753,4.411000
250,0.001746,4.427000
251,0.001739,4.459000
252,0.001731,4.475000
253,0.001724,4.495000
254,0.001717,4.507000
255,0.001710,4.523000
256,0.001703,4.539000
257,0.001696,4.555000
258,0.001689,4.570000
259,0.001682,4.586000
260,0.001675,4.619000
261,0.001668,4.635000
262,0.001661,4.650000
263,0.001655,4.666000
264,0.001648,4.682000
265,0.001641,4.706000
266,0.001635,4.724000
267,0.001628,4.742000
268,0.001622,4.760000
269,0.001616,4.777000
270,0.001609,4.795000
271,0.001603,4.813000
272,0.001597,4.831000
273,0.001591,4.846000
274,0.001584,4.864000
275,0.001578,4.881000
276,0.001572,4.899000
277,0.001566,4.916000
278,0.001560,4.934000
279,0.001554,4.949000
280,0.001549,4.972000
281,0.001543,4.989000
282,0.001537,4.997000
283,0.001531,5.024000
284,0.001526,5.042000
285,0.001520,5.060000
286,0.001514,5.077000
287,0.001509,5.093000
288,0.001503,5.112000
289,0.001498,5.129000
290,0.001492,5.147000
291,0.001487,5.164000
292,0.001481,5.181000
293,0.001476,5.199000
294,0.001471,5.216000
295,0.001466,5.231000
296,0.001460,5.247000
297,0.001455,5.263000
298,0.001450,5.279000
299,0.001445,5.304000
300,0.001440,5.320000
301,0.001435,5.338000
302,0.001430,5.342000
303,0.001425,5.374000
304,0.001420,5.390000
305,0.001415,5.410000
306,0.001410,5.427000
307,0.001405,5.443000
308,0.001400,5.461000
309,0.001396,5.478000
310,0.001391,5.496000
311,0.001386,5.513000
312,0.001381,5.531000
313,0.001377,5.547000
314,0.001372,5.565000
315,0.001368,5.584000
316,0.001363,5.602000
317,0.001358,5.609000
318,0.001354,5.625000
319,0.001350,5.657000
320,0.001345,5.673000
321,0.001341,5.691000
322,0.001336,5.708000
323,0.001332,5.726000
324,0.001328,5.744000
325,0.001323,5.761000
326,0.001319,5.779000
327,0.001315,5.795000
328,0.001311,5.813000
329,0.001306,5.830000
330,0.001302,5.848000
331,0.001298,5.861000
332,0.001294,5.877000
333,0.001290,5.893000
334,0.001286,5.908000
335,0.001282,5.924000
336,0.001278,5.954000
337,0.001274,5.972000
338,0.001270,5.990000
339,0.001266,6.004000
340,0.001262,6.028000
341,0.001258,6.036000
342,0.001254,6.051000
343,0.001250,6.068000
344,0.001247,6.083000
345,0.001243,6.116000
346,0.001239,6.133000
347,0.001235,6.150000
348,0.001231,6.163000
349,0.001228,6.179000
350,0.001224,6.194000
351,0.001220,6.210000
352,0.001217,6.226000
353,0.001213,6.242000
354,0.001210,6.275000
355,0.001206,6.290000
356,0.001202,6.306000
357,0.001199,6.323000
358,0.001195,6.339000
359,0.001192,6.362000
360,0.001188,6.370000
361,0.001185,6.388000
362,0.001181,6.402000
363,0.001178,6.418000
364,0.001175,6.450000
365,0.001171,6.465000
366,0.001168,6.481000
367,0.001165,6.497000
368,0.001161,6.513000
369,0.001158,6.529000
370,0.001155,6.545000
371,0.001151,6.577000
372,0.001148,6.593000
373,0.001145,6.609000
374,0.001142,6.625000
375,0.001139,6.641000
376,0.001135,6.657000
377,0.001132,6.673000
378,0.001129,6.689000
379,0.001126,6.721000
380,0.001123,6.737000
381,0.001120,6.755000
382,0.001117,6.769000
383,0.001114,6.785000
384,0.001111,6.805000
385,0.001108,6.817000
386,0.001105,6.833000
387,0.001102,6.864000
388,0.001099,6.879000
389,0.001096,6.895000
390,0.001093,6.919000
391,0.001090,6.927000
392,0.001087,6.943000
393,0.001084,6.959000
394,0.001081,6.991000
395,0.001078,7.008000
396,0.001075,7.026000
397,0.001072,7.044000
398,0.001070,7.061000
399,0.001067,7.069000
400,0.001064,7.085000
401,0.001061,7.101000
402,0.001059,7.134000
403,0.001056,7.148000
404,0.001053,7.170000
405,0.001050,7.180000
406,0.001048,7.204000
407,0.001045,7.211000
408,0.001042,7.227000
409,0.001040,7.243000
410,0.001037,7.259000
411,0.001034,7.291000
412,0.001032,7.307000
413,0.001029,7.323000
414,0.001026,7.339000
415,0.001024,7.365000
416,0.001021,7.383000
417,0.001019,7.403000
418,0.001016,7.422000
419,0.001014,7.434000
420,0.001011,7.451000
421,0.001009,7.467000
422,0.001006,7.483000
423,0.001004,7.499000
424,0.001001,7.515000
425,0.000999,7.531000
