epoch,loss,time
114,0.004085,2.030000
115,0.004046,2.049000
116,0.004008,2.062000
117,0.003970,2.094000
118,0.003933,2.110000
119,0.003897,2.128000
120,0.003862,2.142000
121,0.003827,2.158000
122,0.003793,2.173000
123,0.003759,2.189000
124,0.003726,2.205000
125,0.003693,2.221000
126,0.003661,2.253000
127,0.003630,2.273000
128,0.003599,2.284000
129,0.003569,2.300000
130,0.003539,2.316000
131,0.003509,2.332000
132,0.003480,2.348000
133,0.003452,2.364000
134,0.003424,2.396000
135,0.003396,2.414000
136,0.003369,2.432000
137,0.003343,2.449000
138,0.003316,2.466000
139,0.003290,2.484000
140,0.003265,2.501000
141,0.003240,2.519000
142,0.003215,2.537000
143,0.003191,2.555000
144,0.003167,2.573000
145,0.003143,2.590000
146,0.003120,2.606000
147,0.003097,2.624000
148,0.003074,2.632000
149,0.003052,2.648000
150,0.003030,2.664000
151,0.003008,2.695000
152,0.002986,2.711000
153,0.002965,2.729000
154,0.002944,2.743000
155,0.002924,2.759000
156,0.002904,2.775000
157,0.002884,2.790000
158,0.002864,2.806000
159,0.002845,2.822000
160,0.002825,2.838000
161,0.002806,2.870000
162,0.002788,2.892000
163,0.002769,2.910000
164,0.002751,2.928000
165,0.002733,2.934000
166,0.002715,2.950000
167,0.002698,2.982000
168,0.002680,2.997000
169,0.002663,3.013000
170,0.002646,3.029000
171,0.002630,3.045000
172,0.002613,3.069000
173,0.002597,3.086000
174,0.002581,3.093000
175,0.002565,3.108000
176,0.002549,3.140000
177,0.002534,3.158000
178,0.002519,3.171000
179,0.002503,3.187000
180,0.002489,3.203000
181,0.002474,3.219000
182,0.002459,3.246000
183,0.002445,3.262000
184,0.002430,3.281000
185,0.002416,3.299000
186,0.002402,3.316000
187,0.002389,3.328000
188,0.002375,3.354000
189,0.002361,3.360000
190,0.002348,3.390000
191,0.002335,3.407000
192,0.002322,3.423000
193,0.002309,3.438000
194,0.002296,3.454000
195,0.002284,3.470000
196,0.002271,3.486000
197,0.002259,3.502000
198,0.002247,3.529000
199,0.002234,3.546000
200,0.002222,3.565000
201,0.002211,3.580000
202,0.002199,3.600000
203,0.002187,3.617000
204,0.002176,3.633000
205,0.002164,3.643000
206,0.002153,3.659000
207,0.002142,3.686000
208,0.002131,3.704000
209,0.002120,3.721000
210,0.002109,3.737000
211,0.002099,3.753000
212,0.002088,3.773000
213,0.002078,3.791000
214,0.002067,3.809000
215,0.002057,3.824000
216,0.002047,3.842000
217,0.002037,3.861000
218,0.002027,3.876000
219,0.002017,3.897000
220,0.002007,3.914000
221,0.001997,3.931000
222,0.001988,3.942000
223,0.001978,3.958000
224,0.001969,3.973000
225,0.001960,3.992000
226,0.001950,4.020000
227,0.001941,4.037000
228,0.001932,4.054000
229,0.001923,4.068000
230,0.001914,4.092000
231,0.001905,4.109000
232,0.001897,4.126000
233,0.001888,4.144000
234,0.001879,4.161000
235,0.001871,4.177000
236,0.001862,4.193000
237,0.001854,4.208000
238,0.001846,4.224000
239,0.001837,4.240000
240,0.001829,4.256000
241,0.001821,4.272000
242,0.001813,4.304000
243,0.001805,4.320000
244,0.001797,4.335000
245,0.001790,4.351000
246,0.001782,4.367000
247,0.001774,4.383000
248,0.001767,4.399000
249,0.001759,4.432000
250,0.001751,4.447000
251,0.001744,4.463000
252,0.001737,4.479000
253,0.001729,4.495000
254,0.001722,4.511000
255,0.001715,4.529000
256,0.001708,4.542000
257,0.001701,4.558000
258,0.001694,4.590000
259,0.001687,4.608000
260,0.001680,4.626000
261,0.001673,4.637000
262,0.001666,4.662000
263,0.001660,4.669000
264,0.001653,4.697000
265,0.001646,4.714000
266,0.001640,4.716000
267,0.001633,4.748000
268,0.001627,4.764000
269,0.001620,4.780000
270,0.001614,4.801000
271,0.001608,4.812000
272,0.001601,4.828000
273,0.001595,4.845000
274,0.001589,4.861000
275,0.001583,4.877000
276,0.001577,4.907000
277,0.001571,4.924000
278,0.001565,4.940000
279,0.001559,4.956000
280,0.001553,4.972000
281,0.001547,4.988000
282,0.001541,5.004000
283,0.001536,5.020000
284,0.001530,5.038000
285,0.001524,5.052000
286,0.001518,5.068000
287,0.001513,5.099000
288,0.001507,5.115000
289,0.001502,5.131000
290,0.001496,5.147000
291,0.001491,5.171000
292,0.001485,5.179000
293,0.001480,5.207000
294,0.001475,5.211000
295,0.001469,5.244000
296,0.001464,5.258000
297,0.001459,5.274000
298,0.001454,5.290000
299,0.001449,5.314000
300,0.001444,5.332000
301,0.001439,5.337000
302,0.001433,5.367000
303,0.001428,5.385000
304,0.001424,5.401000
305,0.001419,5.420000
306,0.001414,5.437000
307,0.001409,5.447000
308,0.001404,5.463000
309,0.001399,5.494000
310,0.001394,5.512000
311,0.001390,5.528000
312,0.001385,5.545000
313,0.001380,5.557000
314,0.001376,5.574000
315,0.001371,5.589000
316,0.001366,5.604000
317,0.001362,5.636000
318,0.001357,5.652000
319,0.001353,5.670000
320,0.001348,5.684000
321,0.001344,5.700000
322,0.001340,5.719000
323,0.001335,5.742000
324,0.001331,5.748000
325,0.001327,5.764000
326,0.001322,5.796000
327,0.001318,5.812000
328,0.001314,5.828000
329,0.001310,5.850000
330,0.001305,5.859000
331,0.001301,5.875000
332,0.001297,5.891000
333,0.001293,5.908000
334,0.001289,5.924000
335,0.001285,5.940000
336,0.001281,5.971000
337,0.001277,5.987000
338,0.001273,6.003000
339,0.001269,6.019000
340,0.001265,6.035000
341,0.001261,6.050000
342,0.001257,6.066000
343,0.001253,6.082000
344,0.001249,6.098000
345,0.001246,6.114000
346,0.001242,6.146000
347,0.001238,6.162000
348,0.001234,6.178000
349,0.001231,6.194000
350,0.001227,6.210000
351,0.001223,6.235000
352,0.001220,6.253000
353,0.001216,6.257000
354,0.001212,6.272000
355,0.001209,6.304000
356,0.001205,6.320000
357,0.001202,6.336000
358,0.001198,6.352000
359,0.001194,6.368000
360,0.001191,6.386000
361,0.001188,6.400000
362,0.001184,6.415000
363,0.001181,6.431000
364,0.001177,6.462000
365,0.001174,6.478000
366,0.001170,6.494000
367,0.001167,6.510000
368,0.001164,6.526000
369,0.001160,6.542000
370,0.001157,6.558000
371,0.001154,6.574000
372,0.001151,6.590000
373,0.001147,6.606000
374,0.001144,6.622000
375,0.001141,6.654000
376,0.001138,6.670000
377,0.001135,6.686000
378,0.001131,6.702000
379,0.001128,6.718000
380,0.001125,6.734000
381,0.001122,6.750000
382,0.001119,6.766000
383,0.001116,6.784000
384,0.001113,6.798000
385,0.001110,6.830000
386,0.001107,6.846000
387,0.001104,6.862000
388,0.001101,6.877000
389,0.001098,6.893000
390,0.001095,6.909000
391,0.001092,6.925000
392,0.001089,6.941000
393,0.001086,6.957000
394,0.001083,6.973000
395,0.001080,7.005000
396,0.001077,7.021000
397,0.001075,7.037000
398,0.001072,7.053000
399,0.001069,7.069000
400,0.001066,7.084000
401,0.001063,7.100000
402,0.001061,7.116000
403,0.001058,7.148000
404,0.001055,7.164000
405,0.001052,7.180000
406,0.001050,7.196000
407,0.001047,7.212000
408,0.001044,7.228000
409,0.001042,7.244000
410,0.001039,7.260000
411,0.001036,7.276000
412,0.001034,7.308000
413,0.001031,7.324000
414,0.001028,7.340000
415,0.001026,7.356000
416,0.001023,7.372000
417,0.001021,7.388000
418,0.001018,7.420000
419,0.001016,7.436000
420,0.001013,7.452000
421,0.001010,7.467000
422,0.001008,7.483000
423,0.001005,7.499000
424,0.001003,7.515000
425,0.001000,7.534000
426,0.000998,7.547000
