epoch,loss,time
365,0.001171,6.506000
366,0.001168,6.530000
367,0.001164,6.547000
368,0.001161,6.566000
369,0.001158,6.584000
370,0.001154,6.602000
371,0.001151,6.619000
372,0.001148,6.637000
373,0.001145,6.654000
374,0.001141,6.662000
375,0.001138,6.688000
376,0.001135,6.706000
377,0.001132,6.710000
378,0.001129,6.726000
379,0.001126,6.758000
380,0.001123,6.773000
381,0.001119,6.790000
382,0.001116,6.805000
383,0.001113,6.821000
384,0.001110,6.847000
385,0.001107,6.863000
386,0.001104,6.882000
387,0.001101,6.885000
388,0.001098,6.901000
389,0.001095,6.935000
390,0.001092,6.949000
391,0.001089,6.973000
392,0.001087,6.988000
393,0.001084,7.007000
394,0.001081,7.014000
395,0.001078,7.027000
396,0.001075,7.059000
397,0.001072,7.075000
398,0.001069,7.095000
399,0.001067,7.113000
400,0.001064,7.130000
401,0.001061,7.146000
402,0.001058,7.166000
403,0.001055,7.170000
404,0.001053,7.201000
405,0.001050,7.218000
406,0.001047,7.234000
407,0.001045,7.251000
408,0.001042,7.266000
409,0.001039,7.282000
410,0.001037,7.298000
411,0.001034,7.314000
412,0.001031,7.330000
413,0.001029,7.346000
414,0.001026,7.378000
415,0.001024,7.394000
416,0.001021,7.410000
417,0.001018,7.426000
418,0.001016,7.442000
419,0.001013,7.457000
420,0.001011,7.476000
421,0.001008,7.505000
422,0.001006,7.521000
423,0.001003,7.537000
424,0.001001,7.553000
425,0.000998,7.569000
