epoch,loss,time
1,0.488911,0.000000
2,0.357056,0.000000
3,0.437791,0.000000
4,0.467924,0.000000
5,0.597516,0.000000
6,0.562273,0.000000
7,0.535084,0.000000
8,0.509046,0.000000
9,0.492091,0.000000
10,0.516563,0.002000
11,0.499179,0.002000
12,0.512408,0.002000
13,0.499154,0.002000
14,0.509056,0.002000
15,0.505123,0.002000
16,0.452069,0.002000
17,0.517626,0.002000
18,0.513009,0.002000
19,0.448141,0.002000
20,0.500643,0.002000
21,0.490881,0.002000
22,0.523991,0.002000
23,0.489479,0.002000
24,0.484090,0.002000
25,0.465824,0.002000
26,0.521198,0.002000
27,0.496731,0.002000
28,0.467822,0.004000
29,0.496422,0.004000
30,0.495408,0.004000
31,0.484169,0.004000
32,0.457618,0.004000
33,0.526500,0.004000
34,0.499275,0.004000
35,0.474046,0.004000
36,0.502073,0.004000
37,0.469695,0.004000
38,0.486663,0.004000
39,0.493336,0.004000
40,0.503543,0.004000
41,0.492186,0.004000
42,0.495476,0.004000
43,0.487617,0.004000
44,0.490070,0.004000
45,0.497580,0.004000
46,0.489547,0.006000
47,0.495081,0.006000
48,0.474602,0.006000
49,0.484775,0.006000
50,0.501505,0.006000
51,0.501926,0.006000
52,0.487948,0.006000
53,0.447016,0.006000
54,0.476406,0.006000
55,0.519808,0.006000
56,0.424786,0.006000
57,0.505805,0.006000
58,0.484103,0.006000
59,0.494209,0.006000
60,0.480135,0.006000
61,0.471114,0.006000
62,0.474671,0.006000
63,0.482232,0.006000
64,0.490912,0.008000
65,0.456316,0.008000
66,0.447809,0.008000
67,0.464940,0.008000
68,0.420468,0.008000
69,0.480750,0.008000
70,0.534813,0.008000
71,0.478879,0.008000
72,0.495702,0.008000
73,0.478890,0.008000
74,0.511928,0.009000
75,0.483104,0.009000
76,0.482756,0.009000
77,0.462394,0.009000
78,0.451803,0.009000
79,0.467786,0.009000
80,0.478138,0.009000
81,0.442280,0.009000
82,0.465381,0.010000
83,0.489774,0.010000
84,0.460893,0.010000
85,0.451877,0.010000
86,0.453812,0.010000
